framework,version,algorithm,run,time_s,repetition,dataset_size,data_type
c,choose_hints,deriche,3,0.004273,1,MEDIUM,DOUBLE
c,choose_hints,deriche,4,0.004248,1,MEDIUM,DOUBLE
c,choose_hints,deriche,5,0.004397,1,MEDIUM,DOUBLE
c,choose_hints,doitgen,1,0.002514,1,MEDIUM,DOUBLE
c,choose_hints,doitgen,2,0.002523,1,MEDIUM,DOUBLE
c,choose_hints,doitgen,3,0.002532,1,MEDIUM,DOUBLE
c,choose_hints,doitgen,4,0.002524,1,MEDIUM,DOUBLE
c,choose_hints,doitgen,5,0.002536,1,MEDIUM,DOUBLE
c,choose_hints,durbin,1,0.000169,1,MEDIUM,DOUBLE
c,choose_hints,durbin,2,0.000168,1,MEDIUM,DOUBLE
c,choose_hints,durbin,3,0.000168,1,MEDIUM,DOUBLE
c,choose_hints,durbin,4,0.000169,1,MEDIUM,DOUBLE
c,choose_hints,durbin,5,0.000168,1,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,1,0.020095,1,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,2,0.020202,1,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,3,0.020104,1,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,4,0.020091,1,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,5,0.020161,1,MEDIUM,DOUBLE
c,choose_hints,gemm,1,0.000719,1,MEDIUM,DOUBLE
c,choose_hints,gemm,2,0.000728,1,MEDIUM,DOUBLE
c,choose_hints,gemm,3,0.000687,1,MEDIUM,DOUBLE
c,choose_hints,gemm,4,0.000716,1,MEDIUM,DOUBLE
c,choose_hints,gemm,5,0.000698,1,MEDIUM,DOUBLE
c,choose_hints,gemver,1,0.000315,1,MEDIUM,DOUBLE
c,choose_hints,gemver,2,0.000324,1,MEDIUM,DOUBLE
c,choose_hints,gemver,3,0.000320,1,MEDIUM,DOUBLE
c,choose_hints,gemver,4,0.000315,1,MEDIUM,DOUBLE
c,choose_hints,gemver,5,0.000311,1,MEDIUM,DOUBLE
c,choose_hints,gesummv,1,0.000066,1,MEDIUM,DOUBLE
c,choose_hints,gesummv,2,0.000066,1,MEDIUM,DOUBLE
c,choose_hints,gesummv,3,0.000062,1,MEDIUM,DOUBLE
c,choose_hints,gesummv,4,0.000063,1,MEDIUM,DOUBLE
c,choose_hints,gesummv,5,0.000067,1,MEDIUM,DOUBLE
c,choose_hints,gramschmidt,1,0.004651,1,MEDIUM,DOUBLE
c,choose_hints,gramschmidt,2,0.004641,1,MEDIUM,DOUBLE
c,choose_hints,gramschmidt,3,0.004660,1,MEDIUM,DOUBLE
c,choose_hints,gramschmidt,4,0.004733,1,MEDIUM,DOUBLE
c,choose_hints,gramschmidt,5,0.004635,1,MEDIUM,DOUBLE
c,choose_hints,heat-3d,1,0.020960,1,MEDIUM,DOUBLE
c,choose_hints,heat-3d,2,0.021182,1,MEDIUM,DOUBLE
c,choose_hints,heat-3d,3,0.020415,1,MEDIUM,DOUBLE
c,choose_hints,heat-3d,4,0.021043,1,MEDIUM,DOUBLE
c,choose_hints,heat-3d,5,0.020663,1,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,1,0.010086,1,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,2,0.010070,1,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,3,0.010067,1,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,4,0.010094,1,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,5,0.009974,1,MEDIUM,DOUBLE
c,choose_hints,lu,1,0.021881,1,MEDIUM,DOUBLE
c,choose_hints,lu,2,0.022024,1,MEDIUM,DOUBLE
c,choose_hints,lu,3,0.021850,1,MEDIUM,DOUBLE
c,choose_hints,lu,4,0.021891,1,MEDIUM,DOUBLE
c,choose_hints,lu,5,0.021999,1,MEDIUM,DOUBLE
c,choose_hints,ludcmp,1,0.032586,1,MEDIUM,DOUBLE
c,choose_hints,ludcmp,2,0.032513,1,MEDIUM,DOUBLE
c,choose_hints,ludcmp,3,0.032774,1,MEDIUM,DOUBLE
c,choose_hints,ludcmp,4,0.032531,1,MEDIUM,DOUBLE
c,choose_hints,ludcmp,5,0.032827,1,MEDIUM,DOUBLE
c,choose_hints,mvt,1,0.000238,1,MEDIUM,DOUBLE
c,choose_hints,mvt,2,0.000241,1,MEDIUM,DOUBLE
c,choose_hints,mvt,3,0.000246,1,MEDIUM,DOUBLE
c,choose_hints,mvt,4,0.000258,1,MEDIUM,DOUBLE
c,choose_hints,mvt,5,0.000248,1,MEDIUM,DOUBLE
c,choose_hints,nussinov,1,0.005948,1,MEDIUM,DOUBLE
c,choose_hints,nussinov,2,0.006012,1,MEDIUM,DOUBLE
c,choose_hints,nussinov,3,0.005777,1,MEDIUM,DOUBLE
c,choose_hints,nussinov,4,0.005874,1,MEDIUM,DOUBLE
c,choose_hints,nussinov,5,0.005876,1,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,1,0.157339,1,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,2,0.157325,1,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,3,0.157323,1,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,4,0.157396,1,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,5,0.157349,1,MEDIUM,DOUBLE
c,choose_hints,symm,1,0.003847,1,MEDIUM,DOUBLE
c,choose_hints,symm,2,0.003725,1,MEDIUM,DOUBLE
c,choose_hints,symm,3,0.003854,1,MEDIUM,DOUBLE
c,choose_hints,symm,4,0.003727,1,MEDIUM,DOUBLE
c,choose_hints,symm,5,0.003694,1,MEDIUM,DOUBLE
c,choose_hints,syrk,1,0.000204,1,MEDIUM,DOUBLE
c,choose_hints,syrk,2,0.000200,1,MEDIUM,DOUBLE
c,choose_hints,syrk,3,0.000203,1,MEDIUM,DOUBLE
c,choose_hints,syrk,4,0.000204,1,MEDIUM,DOUBLE
c,choose_hints,syrk,5,0.000207,1,MEDIUM,DOUBLE
c,choose_hints,trisolv,1,0.000132,1,MEDIUM,DOUBLE
c,choose_hints,trisolv,2,0.000134,1,MEDIUM,DOUBLE
c,choose_hints,trisolv,3,0.000136,1,MEDIUM,DOUBLE
c,choose_hints,trisolv,4,0.000133,1,MEDIUM,DOUBLE
c,choose_hints,trisolv,5,0.000133,1,MEDIUM,DOUBLE
c,choose_hints,trmm,1,0.001297,1,MEDIUM,DOUBLE
c,choose_hints,trmm,2,0.001285,1,MEDIUM,DOUBLE
c,choose_hints,trmm,3,0.001294,1,MEDIUM,DOUBLE
c,choose_hints,trmm,4,0.001276,1,MEDIUM,DOUBLE
c,choose_hints,trmm,5,0.001282,1,MEDIUM,DOUBLE
c,choose_hints,2mm,1,0.000409,2,MEDIUM,DOUBLE
c,choose_hints,2mm,2,0.000480,2,MEDIUM,DOUBLE
c,choose_hints,2mm,3,0.000413,2,MEDIUM,DOUBLE
c,choose_hints,2mm,4,0.000426,2,MEDIUM,DOUBLE
c,choose_hints,2mm,5,0.000461,2,MEDIUM,DOUBLE
c,choose_hints,3mm,1,0.001433,2,MEDIUM,DOUBLE
c,choose_hints,3mm,2,0.000650,2,MEDIUM,DOUBLE
c,choose_hints,3mm,3,0.000705,2,MEDIUM,DOUBLE
c,choose_hints,3mm,4,0.000600,2,MEDIUM,DOUBLE
c,choose_hints,3mm,5,0.000622,2,MEDIUM,DOUBLE
c,choose_hints,adi,1,0.022499,2,MEDIUM,DOUBLE
c,choose_hints,adi,2,0.022434,2,MEDIUM,DOUBLE
c,choose_hints,adi,3,0.022010,2,MEDIUM,DOUBLE
c,choose_hints,adi,4,0.022321,2,MEDIUM,DOUBLE
c,choose_hints,adi,5,0.022406,2,MEDIUM,DOUBLE
c,choose_hints,atax,1,0.000240,2,MEDIUM,DOUBLE
c,choose_hints,atax,2,0.000229,2,MEDIUM,DOUBLE
c,choose_hints,atax,3,0.000231,2,MEDIUM,DOUBLE
c,choose_hints,atax,4,0.000228,2,MEDIUM,DOUBLE
c,choose_hints,atax,5,0.000226,2,MEDIUM,DOUBLE
c,choose_hints,bicg,1,0.000216,2,MEDIUM,DOUBLE
c,choose_hints,bicg,2,0.000214,2,MEDIUM,DOUBLE
c,choose_hints,bicg,3,0.000184,2,MEDIUM,DOUBLE
c,choose_hints,bicg,4,0.000207,2,MEDIUM,DOUBLE
c,choose_hints,bicg,5,0.000186,2,MEDIUM,DOUBLE
c,choose_hints,correlation,1,0.004884,2,MEDIUM,DOUBLE
c,choose_hints,correlation,2,0.004891,2,MEDIUM,DOUBLE
c,choose_hints,correlation,3,0.004890,2,MEDIUM,DOUBLE
c,choose_hints,correlation,4,0.004892,2,MEDIUM,DOUBLE
c,choose_hints,correlation,5,0.004930,2,MEDIUM,DOUBLE
c,choose_hints,covariance,1,0.000781,2,MEDIUM,DOUBLE
c,choose_hints,covariance,2,0.000826,2,MEDIUM,DOUBLE
c,choose_hints,covariance,3,0.000830,2,MEDIUM,DOUBLE
c,choose_hints,covariance,4,0.000861,2,MEDIUM,DOUBLE
c,choose_hints,covariance,5,0.000802,2,MEDIUM,DOUBLE
c,choose_hints,deriche,1,0.002666,2,MEDIUM,DOUBLE
c,choose_hints,deriche,2,0.002828,2,MEDIUM,DOUBLE
c,choose_hints,deriche,3,0.002630,2,MEDIUM,DOUBLE
c,choose_hints,deriche,4,0.002725,2,MEDIUM,DOUBLE
c,choose_hints,deriche,5,0.002785,2,MEDIUM,DOUBLE
c,choose_hints,doitgen,1,0.000117,2,MEDIUM,DOUBLE
c,choose_hints,doitgen,2,0.000124,2,MEDIUM,DOUBLE
c,choose_hints,doitgen,3,0.000140,2,MEDIUM,DOUBLE
c,choose_hints,doitgen,4,0.000123,2,MEDIUM,DOUBLE
c,choose_hints,doitgen,5,0.000121,2,MEDIUM,DOUBLE
c,choose_hints,durbin,1,0.000196,2,MEDIUM,DOUBLE
c,choose_hints,durbin,2,0.000191,2,MEDIUM,DOUBLE
c,choose_hints,durbin,3,0.000216,2,MEDIUM,DOUBLE
c,choose_hints,durbin,4,0.000189,2,MEDIUM,DOUBLE
c,choose_hints,durbin,5,0.000191,2,MEDIUM,DOUBLE
c,choose_hints,fdtd-2d,1,0.009227,2,MEDIUM,DOUBLE
c,choose_hints,fdtd-2d,2,0.009505,2,MEDIUM,DOUBLE
c,choose_hints,fdtd-2d,3,0.009359,2,MEDIUM,DOUBLE
c,choose_hints,fdtd-2d,4,0.009485,2,MEDIUM,DOUBLE
c,choose_hints,fdtd-2d,5,0.009439,2,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,1,0.063722,2,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,2,0.063646,2,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,3,0.064246,2,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,4,0.063434,2,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,5,0.063534,2,MEDIUM,DOUBLE
c,choose_hints,gemm,1,0.000742,2,MEDIUM,DOUBLE
c,choose_hints,gemm,2,0.000635,2,MEDIUM,DOUBLE
c,choose_hints,gemm,3,0.000634,2,MEDIUM,DOUBLE
c,choose_hints,gemm,4,0.000660,2,MEDIUM,DOUBLE
c,choose_hints,gemm,5,0.000661,2,MEDIUM,DOUBLE
c,choose_hints,gemver,1,0.000374,2,MEDIUM,DOUBLE
c,choose_hints,gemver,2,0.000283,2,MEDIUM,DOUBLE
c,choose_hints,gemver,3,0.000285,2,MEDIUM,DOUBLE
c,choose_hints,gemver,4,0.000313,2,MEDIUM,DOUBLE
c,choose_hints,gemver,5,0.000335,2,MEDIUM,DOUBLE
c,choose_hints,gesummv,1,0.000069,2,MEDIUM,DOUBLE
c,choose_hints,gesummv,2,0.000057,2,MEDIUM,DOUBLE
c,choose_hints,gesummv,3,0.000063,2,MEDIUM,DOUBLE
c,choose_hints,gesummv,4,0.000061,2,MEDIUM,DOUBLE
c,choose_hints,gesummv,5,0.000059,2,MEDIUM,DOUBLE
c,choose_hints,heat-3d,1,0.015575,2,MEDIUM,DOUBLE
c,choose_hints,heat-3d,2,0.015349,2,MEDIUM,DOUBLE
c,choose_hints,heat-3d,3,0.015683,2,MEDIUM,DOUBLE
c,choose_hints,heat-3d,4,0.015966,2,MEDIUM,DOUBLE
c,choose_hints,heat-3d,5,0.015479,2,MEDIUM,DOUBLE
c,choose_hints,jacobi-1d,1,0.001608,2,MEDIUM,DOUBLE
c,choose_hints,jacobi-1d,2,0.001701,2,MEDIUM,DOUBLE
c,choose_hints,jacobi-1d,3,0.001584,2,MEDIUM,DOUBLE
c,choose_hints,jacobi-1d,4,0.001658,2,MEDIUM,DOUBLE
c,choose_hints,jacobi-1d,5,0.001587,2,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,1,0.010093,2,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,2,0.010087,2,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,3,0.010084,2,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,4,0.010099,2,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,5,0.009930,2,MEDIUM,DOUBLE
c,choose_hints,lu,1,0.021181,2,MEDIUM,DOUBLE
c,choose_hints,lu,2,0.021263,2,MEDIUM,DOUBLE
c,choose_hints,lu,3,0.021241,2,MEDIUM,DOUBLE
c,choose_hints,lu,4,0.021222,2,MEDIUM,DOUBLE
c,choose_hints,lu,5,0.021160,2,MEDIUM,DOUBLE
c,choose_hints,ludcmp,1,0.032394,2,MEDIUM,DOUBLE
c,choose_hints,ludcmp,2,0.032798,2,MEDIUM,DOUBLE
c,choose_hints,ludcmp,3,0.032624,2,MEDIUM,DOUBLE
c,choose_hints,ludcmp,4,0.041237,2,MEDIUM,DOUBLE
c,choose_hints,ludcmp,5,0.032645,2,MEDIUM,DOUBLE
c,choose_hints,mvt,1,0.000228,2,MEDIUM,DOUBLE
c,choose_hints,mvt,2,0.000260,2,MEDIUM,DOUBLE
c,choose_hints,mvt,3,0.000244,2,MEDIUM,DOUBLE
c,choose_hints,mvt,4,0.000219,2,MEDIUM,DOUBLE
c,choose_hints,mvt,5,0.000224,2,MEDIUM,DOUBLE
c,choose_hints,nussinov,1,0.014944,2,MEDIUM,DOUBLE
c,choose_hints,nussinov,2,0.014306,2,MEDIUM,DOUBLE
c,choose_hints,nussinov,3,0.014299,2,MEDIUM,DOUBLE
c,choose_hints,nussinov,4,0.014107,2,MEDIUM,DOUBLE
c,choose_hints,nussinov,5,0.014331,2,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,1,0.218888,2,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,2,0.218802,2,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,3,0.218904,2,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,4,0.218900,2,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,5,0.218767,2,MEDIUM,DOUBLE
c,choose_hints,symm,1,0.004007,2,MEDIUM,DOUBLE
c,choose_hints,symm,2,0.004207,2,MEDIUM,DOUBLE
c,choose_hints,symm,3,0.004105,2,MEDIUM,DOUBLE
c,choose_hints,symm,4,0.004096,2,MEDIUM,DOUBLE
c,choose_hints,symm,5,0.004131,2,MEDIUM,DOUBLE
c,choose_hints,syr2k,1,0.000354,2,MEDIUM,DOUBLE
c,choose_hints,syr2k,2,0.000364,2,MEDIUM,DOUBLE
c,choose_hints,syr2k,3,0.000362,2,MEDIUM,DOUBLE
c,choose_hints,syr2k,4,0.000345,2,MEDIUM,DOUBLE
c,choose_hints,syr2k,5,0.000371,2,MEDIUM,DOUBLE
c,choose_hints,syrk,1,0.000303,2,MEDIUM,DOUBLE
c,choose_hints,syrk,2,0.000303,2,MEDIUM,DOUBLE
c,choose_hints,syrk,3,0.000320,2,MEDIUM,DOUBLE
c,choose_hints,syrk,4,0.000317,2,MEDIUM,DOUBLE
c,choose_hints,syrk,5,0.000292,2,MEDIUM,DOUBLE
c,choose_hints,trmm,1,0.001301,2,MEDIUM,DOUBLE
c,choose_hints,trmm,2,0.001279,2,MEDIUM,DOUBLE
c,choose_hints,trmm,3,0.001290,2,MEDIUM,DOUBLE
c,choose_hints,trmm,4,0.001287,2,MEDIUM,DOUBLE
c,choose_hints,trmm,5,0.001280,2,MEDIUM,DOUBLE
c,choose_hints,2mm,1,0.000408,3,MEDIUM,DOUBLE
c,choose_hints,2mm,2,0.000411,3,MEDIUM,DOUBLE
c,choose_hints,2mm,3,0.000439,3,MEDIUM,DOUBLE
c,choose_hints,2mm,4,0.000432,3,MEDIUM,DOUBLE
c,choose_hints,2mm,5,0.000450,3,MEDIUM,DOUBLE
c,choose_hints,3mm,1,0.000589,3,MEDIUM,DOUBLE
c,choose_hints,3mm,2,0.000599,3,MEDIUM,DOUBLE
c,choose_hints,3mm,3,0.000614,3,MEDIUM,DOUBLE
c,choose_hints,3mm,4,0.000662,3,MEDIUM,DOUBLE
c,choose_hints,3mm,5,0.000606,3,MEDIUM,DOUBLE
c,choose_hints,adi,1,0.077990,3,MEDIUM,DOUBLE
c,choose_hints,adi,2,0.078297,3,MEDIUM,DOUBLE
c,choose_hints,adi,3,0.078405,3,MEDIUM,DOUBLE
c,choose_hints,adi,4,0.078446,3,MEDIUM,DOUBLE
c,choose_hints,adi,5,0.078052,3,MEDIUM,DOUBLE
c,choose_hints,atax,1,0.000215,3,MEDIUM,DOUBLE
c,choose_hints,atax,2,0.000228,3,MEDIUM,DOUBLE
c,choose_hints,atax,3,0.000223,3,MEDIUM,DOUBLE
c,choose_hints,atax,4,0.000230,3,MEDIUM,DOUBLE
c,choose_hints,atax,5,0.000194,3,MEDIUM,DOUBLE
c,choose_hints,bicg,1,0.000175,3,MEDIUM,DOUBLE
c,choose_hints,bicg,2,0.000192,3,MEDIUM,DOUBLE
c,choose_hints,bicg,3,0.000186,3,MEDIUM,DOUBLE
c,choose_hints,bicg,4,0.000180,3,MEDIUM,DOUBLE
c,choose_hints,bicg,5,0.000181,3,MEDIUM,DOUBLE
c,choose_hints,cholesky,1,0.014339,3,MEDIUM,DOUBLE
c,choose_hints,cholesky,2,0.014317,3,MEDIUM,DOUBLE
c,choose_hints,cholesky,3,0.014341,3,MEDIUM,DOUBLE
c,choose_hints,cholesky,4,0.014319,3,MEDIUM,DOUBLE
c,choose_hints,cholesky,5,0.014312,3,MEDIUM,DOUBLE
c,choose_hints,correlation,1,0.000826,3,MEDIUM,DOUBLE
c,choose_hints,correlation,2,0.000874,3,MEDIUM,DOUBLE
c,choose_hints,correlation,3,0.000827,3,MEDIUM,DOUBLE
c,choose_hints,correlation,4,0.000892,3,MEDIUM,DOUBLE
c,choose_hints,correlation,5,0.000809,3,MEDIUM,DOUBLE
c,choose_hints,covariance,1,0.003625,3,MEDIUM,DOUBLE
c,choose_hints,covariance,2,0.003616,3,MEDIUM,DOUBLE
c,choose_hints,covariance,3,0.003624,3,MEDIUM,DOUBLE
c,choose_hints,covariance,4,0.003636,3,MEDIUM,DOUBLE
c,choose_hints,covariance,5,0.003609,3,MEDIUM,DOUBLE
c,choose_hints,deriche,1,0.002846,3,MEDIUM,DOUBLE
c,choose_hints,deriche,2,0.002934,3,MEDIUM,DOUBLE
c,choose_hints,deriche,3,0.002889,3,MEDIUM,DOUBLE
c,choose_hints,deriche,4,0.002959,3,MEDIUM,DOUBLE
c,choose_hints,deriche,5,0.002972,3,MEDIUM,DOUBLE
c,choose_hints,doitgen,1,0.000139,3,MEDIUM,DOUBLE
c,choose_hints,doitgen,2,0.000153,3,MEDIUM,DOUBLE
c,choose_hints,doitgen,3,0.000126,3,MEDIUM,DOUBLE
c,choose_hints,doitgen,4,0.000133,3,MEDIUM,DOUBLE
c,choose_hints,doitgen,5,0.000136,3,MEDIUM,DOUBLE
c,choose_hints,durbin,1,0.000212,3,MEDIUM,DOUBLE
c,choose_hints,durbin,2,0.000193,3,MEDIUM,DOUBLE
c,choose_hints,durbin,3,0.000194,3,MEDIUM,DOUBLE
c,choose_hints,durbin,4,0.000203,3,MEDIUM,DOUBLE
c,choose_hints,durbin,5,0.000201,3,MEDIUM,DOUBLE
c,choose_hints,fdtd-2d,1,0.009637,3,MEDIUM,DOUBLE
c,choose_hints,fdtd-2d,2,0.009472,3,MEDIUM,DOUBLE
c,choose_hints,fdtd-2d,3,0.009516,3,MEDIUM,DOUBLE
c,choose_hints,fdtd-2d,4,0.009587,3,MEDIUM,DOUBLE
c,choose_hints,fdtd-2d,5,0.009408,3,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,1,0.168523,3,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,2,0.171589,3,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,3,0.169073,3,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,4,0.168928,3,MEDIUM,DOUBLE
c,choose_hints,floyd-warshall,5,0.169111,3,MEDIUM,DOUBLE
c,choose_hints,gemm,1,0.002737,3,MEDIUM,DOUBLE
c,choose_hints,gemm,2,0.002908,3,MEDIUM,DOUBLE
c,choose_hints,gemm,3,0.002769,3,MEDIUM,DOUBLE
c,choose_hints,gemm,4,0.002646,3,MEDIUM,DOUBLE
c,choose_hints,gemm,5,0.002719,3,MEDIUM,DOUBLE
c,choose_hints,gemver,1,0.000408,3,MEDIUM,DOUBLE
c,choose_hints,gemver,2,0.000388,3,MEDIUM,DOUBLE
c,choose_hints,gemver,3,0.000401,3,MEDIUM,DOUBLE
c,choose_hints,gemver,4,0.000378,3,MEDIUM,DOUBLE
c,choose_hints,gemver,5,0.000381,3,MEDIUM,DOUBLE
c,choose_hints,gesummv,1,0.000066,3,MEDIUM,DOUBLE
c,choose_hints,gesummv,2,0.000063,3,MEDIUM,DOUBLE
c,choose_hints,gesummv,3,0.000063,3,MEDIUM,DOUBLE
c,choose_hints,gesummv,4,0.000084,3,MEDIUM,DOUBLE
c,choose_hints,gesummv,5,0.000055,3,MEDIUM,DOUBLE
c,choose_hints,heat-3d,1,0.015677,3,MEDIUM,DOUBLE
c,choose_hints,heat-3d,2,0.015540,3,MEDIUM,DOUBLE
c,choose_hints,heat-3d,3,0.015626,3,MEDIUM,DOUBLE
c,choose_hints,heat-3d,4,0.018934,3,MEDIUM,DOUBLE
c,choose_hints,heat-3d,5,0.015457,3,MEDIUM,DOUBLE
c,choose_hints,jacobi-1d,1,0.001620,3,MEDIUM,DOUBLE
c,choose_hints,jacobi-1d,2,0.001607,3,MEDIUM,DOUBLE
c,choose_hints,jacobi-1d,3,0.001610,3,MEDIUM,DOUBLE
c,choose_hints,jacobi-1d,4,0.001711,3,MEDIUM,DOUBLE
c,choose_hints,jacobi-1d,5,0.001603,3,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,1,0.005535,3,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,2,0.005510,3,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,3,0.005633,3,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,4,0.005622,3,MEDIUM,DOUBLE
c,choose_hints,jacobi-2d,5,0.005649,3,MEDIUM,DOUBLE
c,choose_hints,lu,1,0.021087,3,MEDIUM,DOUBLE
c,choose_hints,lu,2,0.021202,3,MEDIUM,DOUBLE
c,choose_hints,lu,3,0.021230,3,MEDIUM,DOUBLE
c,choose_hints,lu,4,0.021174,3,MEDIUM,DOUBLE
c,choose_hints,lu,5,0.021300,3,MEDIUM,DOUBLE
c,choose_hints,ludcmp,1,0.020851,3,MEDIUM,DOUBLE
c,choose_hints,ludcmp,2,0.020888,3,MEDIUM,DOUBLE
c,choose_hints,ludcmp,3,0.020811,3,MEDIUM,DOUBLE
c,choose_hints,ludcmp,4,0.020869,3,MEDIUM,DOUBLE
c,choose_hints,ludcmp,5,0.020770,3,MEDIUM,DOUBLE
c,choose_hints,mvt,1,0.000500,3,MEDIUM,DOUBLE
c,choose_hints,mvt,2,0.000470,3,MEDIUM,DOUBLE
c,choose_hints,mvt,3,0.000494,3,MEDIUM,DOUBLE
c,choose_hints,mvt,4,0.000485,3,MEDIUM,DOUBLE
c,choose_hints,mvt,5,0.000471,3,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,1,0.114177,3,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,2,0.114206,3,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,3,0.114192,3,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,4,0.114228,3,MEDIUM,DOUBLE
c,choose_hints,seidel-2d,5,0.114202,3,MEDIUM,DOUBLE
c,choose_hints,symm,1,0.003998,3,MEDIUM,DOUBLE
c,choose_hints,symm,2,0.003993,3,MEDIUM,DOUBLE
c,choose_hints,symm,3,0.004078,3,MEDIUM,DOUBLE
c,choose_hints,symm,4,0.004102,3,MEDIUM,DOUBLE
c,choose_hints,symm,5,0.003887,3,MEDIUM,DOUBLE
c,choose_hints,syr2k,1,0.000393,3,MEDIUM,DOUBLE
c,choose_hints,syr2k,2,0.000344,3,MEDIUM,DOUBLE
c,choose_hints,syr2k,3,0.000342,3,MEDIUM,DOUBLE
