framework,version,algorithm,run,time_s,repetition,dataset_size,data_type
c,choose_hints,atax,3,0.002726,3,LARGE,DOUBLE
c,choose_hints,atax,4,0.002592,3,LARGE,DOUBLE
c,choose_hints,atax,5,0.002649,3,LARGE,DOUBLE
c,choose_hints,bicg,1,0.001109,3,LARGE,DOUBLE
c,choose_hints,bicg,2,0.001114,3,LARGE,DOUBLE
c,choose_hints,bicg,3,0.001089,3,LARGE,DOUBLE
c,choose_hints,bicg,4,0.001115,3,LARGE,DOUBLE
c,choose_hints,bicg,5,0.001098,3,LARGE,DOUBLE
c,choose_hints,cholesky,1,1.890897,3,LARGE,DOUBLE
c,choose_hints,cholesky,2,1.889763,3,LARGE,DOUBLE
c,choose_hints,cholesky,3,1.889794,3,LARGE,DOUBLE
c,choose_hints,cholesky,4,1.891094,3,LARGE,DOUBLE
c,choose_hints,cholesky,5,1.889091,3,LARGE,DOUBLE
c,choose_hints,correlation,1,0.069202,3,LARGE,DOUBLE
c,choose_hints,correlation,2,0.067859,3,LARGE,DOUBLE
c,choose_hints,correlation,3,0.068337,3,LARGE,DOUBLE
c,choose_hints,correlation,4,0.068040,3,LARGE,DOUBLE
c,choose_hints,correlation,5,0.067925,3,LARGE,DOUBLE
c,choose_hints,covariance,1,0.437022,3,LARGE,DOUBLE
c,choose_hints,covariance,2,0.437315,3,LARGE,DOUBLE
c,choose_hints,covariance,3,0.434944,3,LARGE,DOUBLE
c,choose_hints,covariance,4,0.437508,3,LARGE,DOUBLE
c,choose_hints,covariance,5,0.444568,3,LARGE,DOUBLE
c,choose_hints,deriche,1,0.043557,3,LARGE,DOUBLE
c,choose_hints,deriche,2,0.042256,3,LARGE,DOUBLE
c,choose_hints,deriche,3,0.043600,3,LARGE,DOUBLE
c,choose_hints,deriche,4,0.043486,3,LARGE,DOUBLE
c,choose_hints,deriche,5,0.045100,3,LARGE,DOUBLE
c,choose_hints,doitgen,1,0.003954,3,LARGE,DOUBLE
c,choose_hints,doitgen,2,0.003992,3,LARGE,DOUBLE
c,choose_hints,doitgen,3,0.004002,3,LARGE,DOUBLE
c,choose_hints,doitgen,4,0.003964,3,LARGE,DOUBLE
c,choose_hints,doitgen,5,0.004148,3,LARGE,DOUBLE
c,choose_hints,durbin,1,0.004974,3,LARGE,DOUBLE
c,choose_hints,durbin,2,0.004962,3,LARGE,DOUBLE
c,choose_hints,durbin,3,0.004898,3,LARGE,DOUBLE
c,choose_hints,durbin,4,0.004969,3,LARGE,DOUBLE
c,choose_hints,durbin,5,0.004965,3,LARGE,DOUBLE
c,choose_hints,fdtd-2d,1,0.116417,3,LARGE,DOUBLE
c,choose_hints,fdtd-2d,2,0.117812,3,LARGE,DOUBLE
c,choose_hints,fdtd-2d,3,0.116936,3,LARGE,DOUBLE
c,choose_hints,fdtd-2d,4,0.125571,3,LARGE,DOUBLE
c,choose_hints,fdtd-2d,5,0.117481,3,LARGE,DOUBLE
c,choose_hints,floyd-warshall,1,29.939016,3,LARGE,DOUBLE
c,choose_hints,floyd-warshall,2,29.857889,3,LARGE,DOUBLE
c,choose_hints,floyd-warshall,3,29.967268,3,LARGE,DOUBLE
c,choose_hints,floyd-warshall,4,30.311558,3,LARGE,DOUBLE
c,choose_hints,floyd-warshall,5,30.386882,3,LARGE,DOUBLE
c,choose_hints,gemm,1,0.040133,3,LARGE,DOUBLE
c,choose_hints,gemm,2,0.040098,3,LARGE,DOUBLE
c,choose_hints,gemm,3,0.039711,3,LARGE,DOUBLE
c,choose_hints,gemm,4,0.039778,3,LARGE,DOUBLE
c,choose_hints,gemm,5,0.040540,3,LARGE,DOUBLE
c,choose_hints,gemver,1,0.006327,3,LARGE,DOUBLE
c,choose_hints,gemver,2,0.006266,3,LARGE,DOUBLE
c,choose_hints,gemver,3,0.006173,3,LARGE,DOUBLE
c,choose_hints,gemver,4,0.006341,3,LARGE,DOUBLE
c,choose_hints,gemver,5,0.006233,3,LARGE,DOUBLE
c,choose_hints,gesummv,1,0.000905,3,LARGE,DOUBLE
c,choose_hints,gesummv,2,0.000930,3,LARGE,DOUBLE
c,choose_hints,gesummv,3,0.000867,3,LARGE,DOUBLE
c,choose_hints,gesummv,4,0.000954,3,LARGE,DOUBLE
c,choose_hints,gesummv,5,0.000872,3,LARGE,DOUBLE
c,choose_hints,heat-3d,1,1.646324,3,LARGE,DOUBLE
c,choose_hints,heat-3d,2,1.473009,3,LARGE,DOUBLE
c,choose_hints,heat-3d,3,1.459529,3,LARGE,DOUBLE
c,choose_hints,heat-3d,4,1.716810,3,LARGE,DOUBLE
c,choose_hints,heat-3d,5,1.509630,3,LARGE,DOUBLE
c,choose_hints,jacobi-1d,1,0.008299,3,LARGE,DOUBLE
c,choose_hints,jacobi-1d,2,0.008199,3,LARGE,DOUBLE
c,choose_hints,jacobi-1d,3,0.008143,3,LARGE,DOUBLE
c,choose_hints,jacobi-1d,4,0.008105,3,LARGE,DOUBLE
c,choose_hints,jacobi-1d,5,0.008397,3,LARGE,DOUBLE
c,choose_hints,jacobi-2d,1,0.117459,3,LARGE,DOUBLE
c,choose_hints,jacobi-2d,2,0.130975,3,LARGE,DOUBLE
c,choose_hints,jacobi-2d,3,0.111925,3,LARGE,DOUBLE
c,choose_hints,jacobi-2d,4,0.129072,3,LARGE,DOUBLE
c,choose_hints,jacobi-2d,5,0.130766,3,LARGE,DOUBLE
c,choose_hints,lu,1,2.889074,3,LARGE,DOUBLE
c,choose_hints,lu,2,2.885615,3,LARGE,DOUBLE
c,choose_hints,lu,3,2.883979,3,LARGE,DOUBLE
c,choose_hints,lu,4,2.880467,3,LARGE,DOUBLE
c,choose_hints,lu,5,2.915834,3,LARGE,DOUBLE
c,choose_hints,ludcmp,1,2.596229,3,LARGE,DOUBLE
c,choose_hints,ludcmp,2,2.600772,3,LARGE,DOUBLE
c,choose_hints,ludcmp,3,2.601612,3,LARGE,DOUBLE
c,choose_hints,ludcmp,4,2.601340,3,LARGE,DOUBLE
c,choose_hints,ludcmp,5,2.595191,3,LARGE,DOUBLE
c,choose_hints,mvt,1,0.014708,3,LARGE,DOUBLE
c,choose_hints,mvt,2,0.014548,3,LARGE,DOUBLE
c,choose_hints,mvt,3,0.014622,3,LARGE,DOUBLE
c,choose_hints,mvt,4,0.014614,3,LARGE,DOUBLE
c,choose_hints,mvt,5,0.014611,3,LARGE,DOUBLE
c,choose_hints,seidel-2d,1,14.512050,3,LARGE,DOUBLE
c,choose_hints,seidel-2d,2,14.509961,3,LARGE,DOUBLE
c,choose_hints,seidel-2d,3,14.508566,3,LARGE,DOUBLE
c,choose_hints,seidel-2d,4,14.511270,3,LARGE,DOUBLE
c,choose_hints,seidel-2d,5,14.511665,3,LARGE,DOUBLE
c,choose_hints,symm,1,0.067887,3,LARGE,DOUBLE
c,choose_hints,symm,2,0.068112,3,LARGE,DOUBLE
c,choose_hints,symm,3,0.067076,3,LARGE,DOUBLE
c,choose_hints,symm,4,0.068045,3,LARGE,DOUBLE
c,choose_hints,symm,5,0.068203,3,LARGE,DOUBLE
c,choose_hints,syr2k,1,0.035165,3,LARGE,DOUBLE
c,choose_hints,syr2k,2,0.035342,3,LARGE,DOUBLE
c,choose_hints,syr2k,3,0.035313,3,LARGE,DOUBLE
c,choose_hints,syr2k,4,0.034306,3,LARGE,DOUBLE
c,choose_hints,syr2k,5,0.034655,3,LARGE,DOUBLE
c,choose_hints,syrk,1,0.034098,3,LARGE,DOUBLE
c,choose_hints,syrk,2,0.033801,3,LARGE,DOUBLE
c,choose_hints,syrk,3,0.033584,3,LARGE,DOUBLE
c,choose_hints,syrk,4,0.033612,3,LARGE,DOUBLE
c,choose_hints,syrk,5,0.034308,3,LARGE,DOUBLE
c,choose_hints,trisolv,1,0.003066,3,LARGE,DOUBLE
c,choose_hints,trisolv,2,0.003065,3,LARGE,DOUBLE
c,choose_hints,trisolv,3,0.003094,3,LARGE,DOUBLE
c,choose_hints,trisolv,4,0.003057,3,LARGE,DOUBLE
c,choose_hints,trisolv,5,0.003063,3,LARGE,DOUBLE
c,choose_hints,trmm,1,0.204096,3,LARGE,DOUBLE
c,choose_hints,trmm,2,0.203941,3,LARGE,DOUBLE
c,choose_hints,trmm,3,0.201800,3,LARGE,DOUBLE
c,choose_hints,trmm,4,0.200166,3,LARGE,DOUBLE
c,choose_hints,trmm,5,0.199989,3,LARGE,DOUBLE
c,choose_hints,2mm,1,0.018594,4,LARGE,DOUBLE
c,choose_hints,2mm,2,0.017566,4,LARGE,DOUBLE
c,choose_hints,2mm,3,0.019188,4,LARGE,DOUBLE
c,choose_hints,2mm,4,0.019723,4,LARGE,DOUBLE
c,choose_hints,2mm,5,0.020716,4,LARGE,DOUBLE
c,choose_hints,3mm,1,0.034208,4,LARGE,DOUBLE
c,choose_hints,3mm,2,0.034188,4,LARGE,DOUBLE
