framework,version,algorithm,run,time_s,repetition,dataset_size,data_type
c,choose_hints,doitgen,4,0.000042,2,MINI,DOUBLE
c,choose_hints,doitgen,5,0.000049,2,MINI,DOUBLE
c,choose_hints,durbin,1,0.000003,2,MINI,DOUBLE
c,choose_hints,durbin,2,0.000003,2,MINI,DOUBLE
c,choose_hints,durbin,3,0.000003,2,MINI,DOUBLE
c,choose_hints,durbin,4,0.000002,2,MINI,DOUBLE
c,choose_hints,durbin,5,0.000003,2,MINI,DOUBLE
c,choose_hints,fdtd-2d,1,0.000665,2,MINI,DOUBLE
c,choose_hints,fdtd-2d,2,0.000703,2,MINI,DOUBLE
c,choose_hints,fdtd-2d,3,0.000666,2,MINI,DOUBLE
c,choose_hints,fdtd-2d,4,0.000688,2,MINI,DOUBLE
c,choose_hints,fdtd-2d,5,0.000665,2,MINI,DOUBLE
c,choose_hints,floyd-warshall,1,0.000137,2,MINI,DOUBLE
c,choose_hints,floyd-warshall,2,0.000154,2,MINI,DOUBLE
c,choose_hints,floyd-warshall,3,0.000137,2,MINI,DOUBLE
c,choose_hints,floyd-warshall,4,0.000136,2,MINI,DOUBLE
c,choose_hints,floyd-warshall,5,0.000138,2,MINI,DOUBLE
c,choose_hints,gemm,1,0.000017,2,MINI,DOUBLE
c,choose_hints,gemm,2,0.000016,2,MINI,DOUBLE
c,choose_hints,gemm,3,0.000017,2,MINI,DOUBLE
c,choose_hints,gemm,4,0.000016,2,MINI,DOUBLE
c,choose_hints,gemm,5,0.000016,2,MINI,DOUBLE
c,choose_hints,gemver,1,0.000166,2,MINI,DOUBLE
c,choose_hints,gemver,2,0.000158,2,MINI,DOUBLE
c,choose_hints,gemver,3,0.000167,2,MINI,DOUBLE
c,choose_hints,gemver,4,0.000148,2,MINI,DOUBLE
c,choose_hints,gemver,5,0.000172,2,MINI,DOUBLE
c,choose_hints,gesummv,1,0.000033,2,MINI,DOUBLE
c,choose_hints,gesummv,2,0.000031,2,MINI,DOUBLE
c,choose_hints,gesummv,3,0.000030,2,MINI,DOUBLE
c,choose_hints,gesummv,4,0.000029,2,MINI,DOUBLE
c,choose_hints,gesummv,5,0.000030,2,MINI,DOUBLE
c,choose_hints,heat-3d,1,0.001203,2,MINI,DOUBLE
c,choose_hints,heat-3d,2,0.001241,2,MINI,DOUBLE
c,choose_hints,heat-3d,3,0.001208,2,MINI,DOUBLE
c,choose_hints,heat-3d,4,0.001149,2,MINI,DOUBLE
c,choose_hints,heat-3d,5,0.001217,2,MINI,DOUBLE
c,choose_hints,jacobi-1d,1,0.000477,2,MINI,DOUBLE
c,choose_hints,jacobi-1d,2,0.000363,2,MINI,DOUBLE
c,choose_hints,jacobi-1d,3,0.000373,2,MINI,DOUBLE
c,choose_hints,jacobi-1d,4,0.000343,2,MINI,DOUBLE
c,choose_hints,jacobi-1d,5,0.000385,2,MINI,DOUBLE
c,choose_hints,jacobi-2d,1,0.000433,2,MINI,DOUBLE
c,choose_hints,jacobi-2d,2,0.000480,2,MINI,DOUBLE
c,choose_hints,jacobi-2d,3,0.000391,2,MINI,DOUBLE
c,choose_hints,jacobi-2d,4,0.000401,2,MINI,DOUBLE
c,choose_hints,jacobi-2d,5,0.000392,2,MINI,DOUBLE
c,choose_hints,lu,1,0.000020,2,MINI,DOUBLE
c,choose_hints,lu,2,0.000020,2,MINI,DOUBLE
c,choose_hints,lu,3,0.000030,2,MINI,DOUBLE
c,choose_hints,lu,4,0.000020,2,MINI,DOUBLE
c,choose_hints,lu,5,0.000019,2,MINI,DOUBLE
c,choose_hints,ludcmp,1,0.000102,2,MINI,DOUBLE
c,choose_hints,ludcmp,2,0.000102,2,MINI,DOUBLE
c,choose_hints,ludcmp,3,0.000098,2,MINI,DOUBLE
c,choose_hints,ludcmp,4,0.000100,2,MINI,DOUBLE
c,choose_hints,ludcmp,5,0.000101,2,MINI,DOUBLE
c,choose_hints,mvt,1,0.000107,2,MINI,DOUBLE
c,choose_hints,mvt,2,0.000131,2,MINI,DOUBLE
c,choose_hints,mvt,3,0.000111,2,MINI,DOUBLE
c,choose_hints,mvt,4,0.000108,2,MINI,DOUBLE
c,choose_hints,mvt,5,0.000107,2,MINI,DOUBLE
c,choose_hints,nussinov,1,0.000741,2,MINI,DOUBLE
c,choose_hints,nussinov,2,0.000750,2,MINI,DOUBLE
c,choose_hints,nussinov,3,0.000723,2,MINI,DOUBLE
c,choose_hints,nussinov,4,0.000805,2,MINI,DOUBLE
c,choose_hints,nussinov,5,0.000776,2,MINI,DOUBLE
c,choose_hints,seidel-2d,1,0.000367,2,MINI,DOUBLE
c,choose_hints,seidel-2d,2,0.000368,2,MINI,DOUBLE
c,choose_hints,seidel-2d,3,0.000379,2,MINI,DOUBLE
c,choose_hints,seidel-2d,4,0.000378,2,MINI,DOUBLE
c,choose_hints,seidel-2d,5,0.000367,2,MINI,DOUBLE
c,choose_hints,symm,1,0.000036,2,MINI,DOUBLE
c,choose_hints,symm,2,0.000035,2,MINI,DOUBLE
c,choose_hints,symm,3,0.000033,2,MINI,DOUBLE
c,choose_hints,symm,4,0.000033,2,MINI,DOUBLE
c,choose_hints,symm,5,0.000035,2,MINI,DOUBLE
c,choose_hints,syr2k,1,0.000030,2,MINI,DOUBLE
c,choose_hints,syr2k,2,0.000031,2,MINI,DOUBLE
c,choose_hints,syr2k,3,0.000031,2,MINI,DOUBLE
c,choose_hints,syr2k,4,0.000031,2,MINI,DOUBLE
c,choose_hints,syr2k,5,0.000031,2,MINI,DOUBLE
c,choose_hints,syrk,1,0.000029,2,MINI,DOUBLE
c,choose_hints,syrk,2,0.000032,2,MINI,DOUBLE
c,choose_hints,syrk,3,0.000031,2,MINI,DOUBLE
c,choose_hints,syrk,4,0.000031,2,MINI,DOUBLE
c,choose_hints,syrk,5,0.000032,2,MINI,DOUBLE
c,choose_hints,trmm,1,0.000002,2,MINI,DOUBLE
c,choose_hints,trmm,2,0.000002,2,MINI,DOUBLE
c,choose_hints,trmm,3,0.000002,2,MINI,DOUBLE
c,choose_hints,trmm,4,0.000003,2,MINI,DOUBLE
c,choose_hints,trmm,5,0.000002,2,MINI,DOUBLE
c,choose_hints,2mm,1,0.000094,3,MINI,DOUBLE
c,choose_hints,2mm,2,0.000096,3,MINI,DOUBLE
c,choose_hints,2mm,3,0.000095,3,MINI,DOUBLE
c,choose_hints,2mm,4,0.000101,3,MINI,DOUBLE
c,choose_hints,2mm,5,0.000099,3,MINI,DOUBLE
c,choose_hints,3mm,1,0.000100,3,MINI,DOUBLE
c,choose_hints,3mm,2,0.000099,3,MINI,DOUBLE
c,choose_hints,3mm,3,0.000160,3,MINI,DOUBLE
c,choose_hints,3mm,4,0.000102,3,MINI,DOUBLE
c,choose_hints,3mm,5,0.000094,3,MINI,DOUBLE
c,choose_hints,adi,1,0.000127,3,MINI,DOUBLE
c,choose_hints,adi,2,0.000128,3,MINI,DOUBLE
c,choose_hints,adi,3,0.000137,3,MINI,DOUBLE
c,choose_hints,adi,4,0.000128,3,MINI,DOUBLE
c,choose_hints,adi,5,0.000128,3,MINI,DOUBLE
c,choose_hints,atax,1,0.000009,3,MINI,DOUBLE
c,choose_hints,atax,2,0.000008,3,MINI,DOUBLE
c,choose_hints,atax,3,0.000008,3,MINI,DOUBLE
c,choose_hints,atax,4,0.000008,3,MINI,DOUBLE
c,choose_hints,atax,5,0.000008,3,MINI,DOUBLE
c,choose_hints,bicg,1,0.000127,3,MINI,DOUBLE
c,choose_hints,bicg,2,0.000110,3,MINI,DOUBLE
c,choose_hints,bicg,3,0.000139,3,MINI,DOUBLE
c,choose_hints,bicg,4,0.000112,3,MINI,DOUBLE
c,choose_hints,bicg,5,0.000112,3,MINI,DOUBLE
c,choose_hints,cholesky,1,0.000014,3,MINI,DOUBLE
c,choose_hints,cholesky,2,0.000015,3,MINI,DOUBLE
c,choose_hints,cholesky,3,0.000014,3,MINI,DOUBLE
c,choose_hints,cholesky,4,0.000015,3,MINI,DOUBLE
c,choose_hints,cholesky,5,0.000023,3,MINI,DOUBLE
c,choose_hints,correlation,1,0.000023,3,MINI,DOUBLE
c,choose_hints,correlation,2,0.000033,3,MINI,DOUBLE
c,choose_hints,correlation,3,0.000034,3,MINI,DOUBLE
c,choose_hints,correlation,4,0.000047,3,MINI,DOUBLE
c,choose_hints,correlation,5,0.000034,3,MINI,DOUBLE
c,choose_hints,covariance,1,0.000012,3,MINI,DOUBLE
c,choose_hints,covariance,2,0.000013,3,MINI,DOUBLE
c,choose_hints,covariance,3,0.000013,3,MINI,DOUBLE
c,choose_hints,covariance,4,0.000013,3,MINI,DOUBLE
c,choose_hints,covariance,5,0.000013,3,MINI,DOUBLE
c,choose_hints,deriche,1,0.000281,3,MINI,DOUBLE
c,choose_hints,deriche,2,0.000250,3,MINI,DOUBLE
c,choose_hints,deriche,3,0.000273,3,MINI,DOUBLE
c,choose_hints,deriche,4,0.000345,3,MINI,DOUBLE
c,choose_hints,deriche,5,0.000277,3,MINI,DOUBLE
c,choose_hints,doitgen,1,0.000040,3,MINI,DOUBLE
c,choose_hints,doitgen,2,0.000040,3,MINI,DOUBLE
c,choose_hints,doitgen,3,0.000041,3,MINI,DOUBLE
c,choose_hints,doitgen,4,0.000038,3,MINI,DOUBLE
c,choose_hints,doitgen,5,0.000035,3,MINI,DOUBLE
c,choose_hints,durbin,1,0.000002,3,MINI,DOUBLE
c,choose_hints,durbin,2,0.000003,3,MINI,DOUBLE
c,choose_hints,durbin,3,0.000003,3,MINI,DOUBLE
c,choose_hints,durbin,4,0.000003,3,MINI,DOUBLE
c,choose_hints,durbin,5,0.000002,3,MINI,DOUBLE
c,choose_hints,fdtd-2d,1,0.000710,3,MINI,DOUBLE
c,choose_hints,fdtd-2d,2,0.000713,3,MINI,DOUBLE
c,choose_hints,fdtd-2d,3,0.000692,3,MINI,DOUBLE
c,choose_hints,fdtd-2d,4,0.000660,3,MINI,DOUBLE
c,choose_hints,fdtd-2d,5,0.000677,3,MINI,DOUBLE
c,choose_hints,floyd-warshall,1,0.000367,3,MINI,DOUBLE
c,choose_hints,floyd-warshall,2,0.000375,3,MINI,DOUBLE
c,choose_hints,floyd-warshall,3,0.000365,3,MINI,DOUBLE
c,choose_hints,floyd-warshall,4,0.000367,3,MINI,DOUBLE
c,choose_hints,floyd-warshall,5,0.000366,3,MINI,DOUBLE
c,choose_hints,gemm,1,0.000330,3,MINI,DOUBLE
c,choose_hints,gemm,2,0.000276,3,MINI,DOUBLE
c,choose_hints,gemm,3,0.000293,3,MINI,DOUBLE
c,choose_hints,gemm,4,0.000291,3,MINI,DOUBLE
c,choose_hints,gemm,5,0.000277,3,MINI,DOUBLE
c,choose_hints,gemver,1,0.000096,3,MINI,DOUBLE
c,choose_hints,gemver,2,0.000150,3,MINI,DOUBLE
c,choose_hints,gemver,3,0.000093,3,MINI,DOUBLE
c,choose_hints,gemver,4,0.000097,3,MINI,DOUBLE
c,choose_hints,gemver,5,0.000099,3,MINI,DOUBLE
c,choose_hints,gesummv,1,0.000032,3,MINI,DOUBLE
c,choose_hints,gesummv,2,0.000031,3,MINI,DOUBLE
c,choose_hints,gesummv,3,0.000032,3,MINI,DOUBLE
c,choose_hints,gesummv,4,0.000031,3,MINI,DOUBLE
c,choose_hints,gesummv,5,0.000032,3,MINI,DOUBLE
c,choose_hints,heat-3d,1,0.001182,3,MINI,DOUBLE
c,choose_hints,heat-3d,2,0.001219,3,MINI,DOUBLE
c,choose_hints,heat-3d,3,0.001291,3,MINI,DOUBLE
c,choose_hints,heat-3d,4,0.001182,3,MINI,DOUBLE
c,choose_hints,heat-3d,5,0.001229,3,MINI,DOUBLE
c,choose_hints,jacobi-1d,1,0.000339,3,MINI,DOUBLE
c,choose_hints,jacobi-1d,2,0.000337,3,MINI,DOUBLE
c,choose_hints,jacobi-1d,3,0.000330,3,MINI,DOUBLE
c,choose_hints,jacobi-1d,4,0.000356,3,MINI,DOUBLE
c,choose_hints,jacobi-1d,5,0.000377,3,MINI,DOUBLE
c,choose_hints,jacobi-2d,1,0.000395,3,MINI,DOUBLE
c,choose_hints,jacobi-2d,2,0.000402,3,MINI,DOUBLE
c,choose_hints,jacobi-2d,3,0.000387,3,MINI,DOUBLE
c,choose_hints,jacobi-2d,4,0.000407,3,MINI,DOUBLE
c,choose_hints,jacobi-2d,5,0.000407,3,MINI,DOUBLE
c,choose_hints,lu,1,0.000032,3,MINI,DOUBLE
c,choose_hints,lu,2,0.000022,3,MINI,DOUBLE
c,choose_hints,lu,3,0.000022,3,MINI,DOUBLE
c,choose_hints,lu,4,0.000022,3,MINI,DOUBLE
c,choose_hints,lu,5,0.000032,3,MINI,DOUBLE
c,choose_hints,ludcmp,1,0.000027,3,MINI,DOUBLE
c,choose_hints,ludcmp,2,0.000023,3,MINI,DOUBLE
c,choose_hints,ludcmp,3,0.000033,3,MINI,DOUBLE
c,choose_hints,ludcmp,4,0.000021,3,MINI,DOUBLE
c,choose_hints,ludcmp,5,0.000026,3,MINI,DOUBLE
c,choose_hints,mvt,1,0.000004,3,MINI,DOUBLE
c,choose_hints,mvt,2,0.000004,3,MINI,DOUBLE
c,choose_hints,mvt,3,0.000003,3,MINI,DOUBLE
c,choose_hints,mvt,4,0.000004,3,MINI,DOUBLE
c,choose_hints,mvt,5,0.000003,3,MINI,DOUBLE
c,choose_hints,seidel-2d,1,0.000198,3,MINI,DOUBLE
c,choose_hints,seidel-2d,2,0.000197,3,MINI,DOUBLE
c,choose_hints,seidel-2d,3,0.000198,3,MINI,DOUBLE
c,choose_hints,seidel-2d,4,0.000197,3,MINI,DOUBLE
c,choose_hints,seidel-2d,5,0.000198,3,MINI,DOUBLE
c,choose_hints,symm,1,0.000039,3,MINI,DOUBLE
c,choose_hints,symm,2,0.000040,3,MINI,DOUBLE
c,choose_hints,symm,3,0.000039,3,MINI,DOUBLE
c,choose_hints,symm,4,0.000039,3,MINI,DOUBLE
c,choose_hints,symm,5,0.000039,3,MINI,DOUBLE
c,choose_hints,syr2k,1,0.000032,3,MINI,DOUBLE
c,choose_hints,syr2k,2,0.000093,3,MINI,DOUBLE
c,choose_hints,syr2k,3,0.000033,3,MINI,DOUBLE
c,choose_hints,syr2k,4,0.000031,3,MINI,DOUBLE
c,choose_hints,syr2k,5,0.000031,3,MINI,DOUBLE
c,choose_hints,syrk,1,0.000033,3,MINI,DOUBLE
c,choose_hints,syrk,2,0.000041,3,MINI,DOUBLE
c,choose_hints,syrk,3,0.000030,3,MINI,DOUBLE
c,choose_hints,syrk,4,0.000030,3,MINI,DOUBLE
c,choose_hints,syrk,5,0.000031,3,MINI,DOUBLE
c,choose_hints,trisolv,1,0.000001,3,MINI,DOUBLE
c,choose_hints,trisolv,2,0.000001,3,MINI,DOUBLE
c,choose_hints,trisolv,3,0.000002,3,MINI,DOUBLE
c,choose_hints,trisolv,4,0.000002,3,MINI,DOUBLE
c,choose_hints,trisolv,5,0.000002,3,MINI,DOUBLE
c,choose_hints,trmm,1,0.000002,3,MINI,DOUBLE
c,choose_hints,trmm,2,0.000002,3,MINI,DOUBLE
c,choose_hints,trmm,3,0.000002,3,MINI,DOUBLE
c,choose_hints,trmm,4,0.000002,3,MINI,DOUBLE
c,choose_hints,trmm,5,0.000002,3,MINI,DOUBLE
c,choose_hints,2mm,1,0.000054,4,MINI,DOUBLE
c,choose_hints,2mm,2,0.000055,4,MINI,DOUBLE
c,choose_hints,2mm,3,0.000054,4,MINI,DOUBLE
c,choose_hints,2mm,4,0.000054,4,MINI,DOUBLE
c,choose_hints,2mm,5,0.000051,4,MINI,DOUBLE
c,choose_hints,3mm,1,0.000105,4,MINI,DOUBLE
c,choose_hints,3mm,2,0.000097,4,MINI,DOUBLE
c,choose_hints,3mm,3,0.000102,4,MINI,DOUBLE
c,choose_hints,3mm,4,0.000102,4,MINI,DOUBLE
c,choose_hints,3mm,5,0.000100,4,MINI,DOUBLE
c,choose_hints,adi,1,0.001150,4,MINI,DOUBLE
c,choose_hints,adi,2,0.001073,4,MINI,DOUBLE
c,choose_hints,adi,3,0.001058,4,MINI,DOUBLE
c,choose_hints,adi,4,0.001158,4,MINI,DOUBLE
c,choose_hints,adi,5,0.001141,4,MINI,DOUBLE
c,choose_hints,atax,1,0.000165,4,MINI,DOUBLE
c,choose_hints,atax,2,0.000159,4,MINI,DOUBLE
c,choose_hints,atax,3,0.000139,4,MINI,DOUBLE
c,choose_hints,atax,4,0.000156,4,MINI,DOUBLE
c,choose_hints,atax,5,0.000152,4,MINI,DOUBLE
